gene	Cases	Controls	Fish_pval	CI_lower	CI_upper	OR_Fish	case_coh_size	cont_coh_size	Coh
CEP_HAUS_core	24	7	8.26415534987267e-07	2.82073687013318	18.6306172802341	6.76546887292805	1644	3205	original
CEP_HAUS_core	21	7	9.08378300965742e-06	2.43306829940069	16.6207024490226	5.95663528929982	1631	3205	PCs_min13
CEP_HAUS_core	17	2	7.14983622145467e-07	3.99432776844803	150.518684403678	16.8602045386272	1631	3205	PCs_EMMAX_min13
CEP_HAUS_core	18	7	0.000133885961882384	2.02606880805763	14.4693524494668	5.09628440284943	1631	3205	kingGRM_EMMAX_min13
CEP_HAUS_core	18	7	0.000133885961882384	2.02606880805763	14.4693524494668	5.09628440284943	1631	3205	kingPCs_EMMAX_min13
